ACCOUNT_NO,REFNO,BILLDT_A,MonthsDiff,am
96977383,1000847467,2/28/2018,13,61.6
91060874,178909688,10/31/2017,17,15
96643407,178790146,10/31/2017,17,27.095
51419920,179277511,10/31/2017,17,49
64329574,174187528,6/30/2017,21,134.04
20694854,174556644,6/30/2017,21,13
85958104,1003139508,11/30/2018,4,20.25
98803876,1003148538,11/30/2018,4,15
31304552,1003390486,11/30/2018,4,17
97826870,1002441214,9/30/2018,6,14
99512580,1001827949,7/31/2018,8,58.095
96893175,1001872786,7/31/2018,8,21
96797393,1001905577,7/31/2018,8,23
50084227,1000431783,12/31/2017,15,13
47023960,1002572394,10/31/2018,5,65.29
96752476,1002610587,10/31/2018,5,11
90836078,1004954340,1/31/2019,2,22
94715014,1001584558,6/30/2018,9,13
60000004,1001600652,6/30/2018,9,9
98310914,1001670730,6/30/2018,9,96
8259483,1001193010,4/30/2018,11,8.69
28856430,1001132057,4/30/2018,11,-1.42E-14
72279060,1001301973,4/30/2018,11,11
69793177,1001157512,4/30/2018,11,-2.22E-15
92046782,1000079529,11/30/2017,16,23
96938766,1000188381,11/30/2017,16,47.1
98600333,1004093405,12/31/2018,3,14
75363495,1004202960,12/31/2018,3,20.5
98122060,1004398488,12/31/2018,3,29
94849810,1000558288,1/31/2018,14,10
83758690,1000626742,1/31/2018,14,96.35
97377326,1005677417,2/28/2019,1,11
88860358,1001534342,5/31/2018,10,17
59228362,1001346232,5/31/2018,10,21
94248758,1001358520,5/31/2018,10,10
83567082,1001845271,7/31/2018,8,31.97
34056660,1001994120,7/31/2018,8,12.58
11032376,1001820547,7/31/2018,8,18.15
62192218,1001819759,7/31/2018,8,20.13
97705780,1005025775,1/31/2019,2,15
99566588,1005077853,1/31/2019,2,29
53579203,1000406200,12/31/2017,15,59.73
62343210,1000325135,12/31/2017,15,32.645
94433744,1000398812,12/31/2017,15,33.905
96233412,177504501,9/30/2017,18,16.2
94789757,177524559,9/30/2017,18,142.05
75631829,175275601,7/31/2017,20,58
61844317,175520599,7/31/2017,20,67.29
93101363,174997817,7/31/2017,20,58.5
89728555,1000941289,3/31/2018,12,52.855
93056400,1001088439,3/31/2018,12,12
9599230,1001031717,3/31/2018,12,26.12
92670817,1001059754,3/31/2018,12,5
98957867,1001322278,4/30/2018,11,62.035
96837081,1001326259,4/30/2018,11,50
96198916,1001209461,4/30/2018,11,13.865
98752601,1001297649,4/30/2018,11,52.7
97035014,1000734763,2/28/2018,13,48
97990206,1000833179,2/28/2018,13,66
98544731,1000722612,2/28/2018,13,48.43
80709930,1002061968,8/31/2018,7,11
97935281,1002146990,8/31/2018,7,11
33009340,1002047037,8/31/2018,7,10
85478660,1002174101,8/31/2018,7,56.645
3515539,1002190919,8/31/2018,7,9
3144094,1002047621,8/31/2018,7,29.045
50730678,195491712,8/31/2018,7,20
62018164,1002202561,8/31/2018,7,9
56027291,1005326818,2/28/2019,1,266
49300635,1005369492,2/28/2019,1,17.4
53228390,1005320665,2/28/2019,1,18
98319796,1001538900,5/31/2018,10,53.985
64406581,1001338282,5/31/2018,10,54
93880832,176277305,8/31/2017,19,47
94883208,176259980,8/31/2017,19,53.06
31960315,176758888,8/31/2017,19,53
96425210,1001434277,5/31/2018,10,20
93415321,1001413823,5/31/2018,10,9
93036462,1001442394,5/31/2018,10,131.075
95842901,1001510048,5/31/2018,10,8
97245021,1001434357,5/31/2018,10,11
98510058,1005685104,2/28/2019,1,18
97177532,1002547183,10/31/2018,5,11
96018781,1000261669,12/31/2017,15,34.5
50072020,1004753538,1/31/2019,2,78.23
99588031,1005078170,1/31/2019,2,15
69749723,171517548,4/30/2017,23,66.8
80297912,171396364,4/30/2017,23,21.575
98600564,1001736205,6/30/2018,9,39.7
98759838,1002340979,9/30/2018,6,26.92
53403794,1002263364,9/30/2018,6,10.5
96805328,1002406383,9/30/2018,6,9
95400539,1002369258,9/30/2018,6,43.996
55126820,1002410830,9/30/2018,6,16.5
97628888,1002437132,9/30/2018,6,21
75221329,1002633453,10/31/2018,5,18
98910966,1002547285,10/31/2018,5,52
99576650,1002670159,10/31/2018,5,15
100055862,1002651773,10/31/2018,5,15
97754602,1002604496,10/31/2018,5,12
94431681,1002680077,10/31/2018,5,8
47840699,168740262,2/28/2017,25,47
51771652,1003421915,11/30/2018,4,21
96167981,1003564034,11/30/2018,4,12
98163565,1003619515,11/30/2018,4,11
92837402,1000851353,2/28/2018,13,16
98833820,1000689883,2/28/2018,13,24.93
95376537,1000879462,2/28/2018,13,8
11070432,1000704725,2/28/2018,13,5.6
49951130,1000775837,2/28/2018,13,57
97288690,1000869981,2/28/2018,13,40
71451468,1003251678,11/30/2018,4,18
98677536,1003191524,11/30/2018,4,64
99115372,1003183790,11/30/2018,4,15
97797911,1002256933,9/30/2018,6,14
99125470,1006013178,3/31/2019,0,18
97471239,1000922679,3/31/2018,12,50
80586028,1001100756,3/31/2018,12,4.26E-14
93952776,1000985920,3/31/2018,12,10
89766003,1000881484,3/31/2018,12,25
99454350,1002314392,9/30/2018,6,29
94190938,1002459491,9/30/2018,6,8
98875978,1002443328,9/30/2018,6,32
99679073,197306211,9/30/2018,6,29
95952433,1001254568,4/30/2018,11,15.5
96900465,1001242296,4/30/2018,11,19.2
96140707,1001268843,4/30/2018,11,11
72286672,1001556549,6/30/2018,9,42.32
95098872,1001746321,6/30/2018,9,19
99606021,1001762974,6/30/2018,9,79.615
100682431,1005580724,2/28/2019,1,34
96922230,1005533968,2/28/2019,1,9
51090636,174271220,6/30/2017,21,23
74026124,174181811,6/30/2017,21,62
89766003,173924549,6/30/2017,21,25
92810378,173864353,6/30/2017,21,30
69498489,1002213346,8/31/2018,7,1.42E-14
99056999,1002120434,8/31/2018,7,18
42197946,1002129694,8/31/2018,7,42.81
91954940,176347991,8/31/2017,19,15
93322150,176294902,8/31/2017,19,44.05
92640310,176302007,8/31/2017,19,32
93034908,1000392606,12/31/2017,15,22.5
96664848,1000378418,12/31/2017,15,51.15
60158360,1005419025,2/28/2019,1,56.8
92000990,176324683,8/31/2017,19,22.5
56205740,176609711,8/31/2017,19,12
94486086,176264451,8/31/2017,19,76.445
92778872,176337339,8/31/2017,19,29
41008534,176752655,8/31/2017,19,16
95468900,1002185770,8/31/2018,7,10
94909672,1002187621,8/31/2018,7,10
57510570,1001985389,7/31/2018,8,18.355
95625197,1001911682,7/31/2018,8,7
89728555,1001848337,7/31/2018,8,18
83401106,1005578714,2/28/2019,1,35.59
69608313,1005474556,2/28/2019,1,19.295
96926405,1001458968,5/31/2018,10,10.5
93409461,1001426076,5/31/2018,10,8
96025815,1001510061,5/31/2018,10,10
91494928,1001534483,5/31/2018,10,6.2
96059140,1002700606,10/31/2018,5,10
98364832,1002590158,10/31/2018,5,15
98092480,1002584049,10/31/2018,5,15.5
97421698,1000478555,1/31/2018,14,108.5
68914325,1000585145,1/31/2018,14,14
89587730,1000331027,12/31/2017,15,16
93419351,1000240952,12/31/2017,15,7
1147950,1001100960,4/30/2018,11,14.2
69504763,1001115135,4/30/2018,11,68
99626676,1001203575,4/30/2018,11,45.3
53862338,1002136520,8/31/2018,7,50
94190938,1002226662,8/31/2018,7,8
3896912,1002187129,8/31/2018,7,7.11E-15
93970791,1002214422,8/31/2018,7,10
92574877,178883742,10/31/2017,17,26
93850165,178848371,10/31/2017,17,64.01
92998021,178871374,10/31/2017,17,14
45896770,179199589,10/31/2017,17,47
95262477,178824944,10/31/2017,17,73.45
94114237,1002571579,10/31/2018,5,8
90525942,181854880,12/31/2017,15,40.5
1155180,1000078060,11/30/2017,16,-1.42E-14
97235052,1000016374,11/30/2017,16,40.651
65156936,1000164379,11/30/2017,16,11.435
97220462,1000184298,11/30/2017,16,25.3
93585585,1000818583,2/28/2018,13,10
96425325,1000697917,2/28/2018,13,54
89507459,1000685454,2/28/2018,13,8
96859260,1005533426,2/28/2019,1,11
94129848,1001344207,5/31/2018,10,9
70190835,1001383267,5/31/2018,10,-3.55E-15
95568153,1001448462,5/31/2018,10,30
95463616,1001362466,5/31/2018,10,8
93962873,1004003025,12/31/2018,3,9
1074647,1004484849,12/31/2018,3,29.405
7250526,1006089974,3/31/2019,0,99.825
75762663,1005402451,2/28/2019,1,108.41
96761635,1000831069,2/28/2018,13,79.27
96076410,1000521374,1/31/2018,14,51
60828640,1001139623,4/30/2018,11,57.74
95424684,1001236106,4/30/2018,11,18
60855150,1001127762,4/30/2018,11,93
64387586,1001137125,4/30/2018,11,27.04
57381513,1004772028,1/31/2019,2,23
52243941,1000378341,12/31/2017,15,19
82901843,1000270680,12/31/2017,15,42.2
97243863,1000405074,12/31/2017,15,29
96993236,1000407131,12/31/2017,15,53.22
95689278,1000276003,12/31/2017,15,20
53997128,1000441175,12/31/2017,15,9
81633762,1000918873,3/31/2018,12,28.5
98354280,1000976021,3/31/2018,12,30.095
62131825,1001099202,3/31/2018,12,-1.42E-14
69101887,1001018736,3/31/2018,12,12
93003845,1001086264,3/31/2018,12,13.5
95444178,1000593033,1/31/2018,14,10
64206348,1000639706,1/31/2018,14,53.33
92648368,1000599128,1/31/2018,14,7
93863287,1000468143,1/31/2018,14,9
90296989,1000629763,1/31/2018,14,16
92602472,183469197,1/31/2018,14,25
93540292,1000055078,11/30/2017,16,17
44099447,1000075602,11/30/2017,16,12
68034090,1000063181,11/30/2017,16,1.42E-14
64037320,1000163907,11/30/2017,16,52.5
62495823,171513077,4/30/2017,23,50.975
91143494,171210162,4/30/2017,23,58
91951422,171133517,4/30/2017,23,40
66455789,171467572,4/30/2017,23,36
58034780,171541186,4/30/2017,23,152.915
92217631,1000722327,2/28/2018,13,19
38111524,185844579,2/28/2018,13,24.9
97011642,1000695891,2/28/2018,13,31.5
94304490,1000679260,2/28/2018,13,19
32410165,1000859652,2/28/2018,13,8
99049764,1005690041,2/28/2019,1,15
94637027,1001664419,6/30/2018,9,10
98751920,1001769065,6/30/2018,9,17
97623829,1002085542,8/31/2018,7,17.74
96642932,1002241686,8/31/2018,7,11
98846462,1005065306,1/31/2019,2,16.5
99502495,1005059922,1/31/2019,2,16.5
99693630,1005063761,1/31/2019,2,18
99092475,1001512319,5/31/2018,10,57
97132032,1001467170,5/31/2018,10,11
58982449,1001507824,5/31/2018,10,54
76832790,1004382830,12/31/2018,3,48.005
86376603,1004168190,12/31/2018,3,21
95741124,1001234047,4/30/2018,11,9
97593680,1001223880,4/30/2018,11,38
96222475,1001326225,4/30/2018,11,11
96971277,1001295493,4/30/2018,11,18
94618914,178829025,10/31/2017,17,47
82080732,179090015,10/31/2017,17,20.25
94539662,178829469,10/31/2017,17,49
98450554,1000759490,2/28/2018,13,60
6669219,1000684638,2/28/2018,13,-3.55E-15
98600539,1000816840,2/28/2018,13,4.44E-16
95586490,1000845350,2/28/2018,13,19
71897586,1000755499,2/28/2018,13,48
93855084,177542746,9/30/2017,18,35
91956614,172556736,5/31/2017,22,62
92867327,172537325,5/31/2017,22,54
43051625,1001401727,5/31/2018,10,15
67803854,1003528007,11/30/2018,4,190
52449841,1000945167,3/31/2018,12,11
18649178,1001059809,3/31/2018,12,24
64206830,1000929013,3/31/2018,12,57
99047251,1001004811,3/31/2018,12,51.42
93408511,1000996311,3/31/2018,12,9
46847730,1000992404,3/31/2018,12,62.46
97814854,1005543768,2/28/2019,1,15
53038459,1000042766,11/30/2017,16,12.5
74979103,1000165924,11/30/2017,16,51
95827134,1000153531,11/30/2017,16,49
8581769,1000200495,11/30/2017,16,10
91869183,1000214605,11/30/2017,16,19
9554105,1004632486,1/31/2019,2,18
68649447,1002077246,8/31/2018,7,16
98483341,1003291860,11/30/2018,4,15
98791114,1003101469,11/30/2018,4,17
98164340,1003261093,11/30/2018,4,15
98587870,1006292473,3/31/2019,0,18
99661494,1002712585,10/31/2018,5,16.5
99847085,1004463718,12/31/2018,3,18
97865849,1004279907,12/31/2018,3,11
58392830,175360514,7/31/2017,20,-8.88E-16
94137729,174978542,7/31/2017,20,209.97
91956079,175016661,7/31/2017,20,23
94688412,174967177,7/31/2017,20,22.775
72353582,175255627,7/31/2017,20,55
94618914,174969968,7/31/2017,20,35.675
66584723,1004024651,12/31/2018,3,48.975
97703370,1004119866,12/31/2018,3,11
100449116,1004218558,12/31/2018,3,36.165
95323727,1004117845,12/31/2018,3,180
71090174,1002542168,10/31/2018,5,40.475
60704937,1002493805,10/31/2018,5,9
89222015,1002538604,10/31/2018,5,9.8
93288992,1002501878,10/31/2018,5,12
99015109,1002520631,10/31/2018,5,18
77033978,1004867541,1/31/2019,2,52.05
96640510,1001578470,6/30/2018,9,12
95209487,1001779136,6/30/2018,9,8
74645304,176509419,8/31/2017,19,18.5
95569546,176247890,8/31/2017,19,21.325
90923534,176333819,8/31/2017,19,15
67653054,176564932,8/31/2017,19,38
90487461,176342793,8/31/2017,19,18
98187508,1005548611,2/28/2019,1,6
97766574,1000312967,12/31/2017,15,23.83
85836382,181943914,12/31/2017,15,25
97272991,1000231014,12/31/2017,15,49
31553291,1000397065,12/31/2017,15,1
93273095,1000366005,12/31/2017,15,14.84
90411663,173905959,6/30/2017,21,18
59129347,174247623,6/30/2017,21,92.085
41314347,1003339473,11/30/2018,4,12
98829877,1004259320,12/31/2018,3,15
98490102,1004118196,12/31/2018,3,16.5
93760978,1004499953,12/31/2018,3,40.835
92856433,1004004756,12/31/2018,3,31
3137715,1004439706,12/31/2018,3,40.44
98711490,1004143055,12/31/2018,3,34
54588698,1000886092,3/31/2018,12,9
97199916,1001617292,6/30/2018,9,29
84331173,1001672100,6/30/2018,9,46.615
69889648,1001672994,6/30/2018,9,11
46631975,1005855703,3/31/2019,0,166.48
92055280,1000646273,1/31/2018,14,-1.85E-15
67418740,1000918685,3/31/2018,12,43.71
59495261,1002346181,9/30/2018,6,46.12
95448895,1002365299,9/30/2018,6,10
100019249,1002476981,9/30/2018,6,18
97739625,1002392114,9/30/2018,6,18
79913076,1005412608,2/28/2019,1,302.13
24388403,1004433109,12/31/2018,3,11
3374567,1004248371,12/31/2018,3,70.15
97073702,1001143970,4/30/2018,11,24.4
44475822,1001242218,4/30/2018,11,9.4
99069234,1001260870,4/30/2018,11,57
72708750,1003091655,11/30/2018,4,11
96224782,1003515115,11/30/2018,4,11
99124737,1003209999,11/30/2018,4,72.96
98789399,1003165269,11/30/2018,4,16.5
59340540,1003378420,11/30/2018,4,20.3
97582700,1003181162,11/30/2018,4,9
42698911,171755947,4/30/2017,23,15.355
92597385,171120082,4/30/2017,23,80.07
73532010,175242181,7/31/2017,20,39
21288938,175559366,7/31/2017,20,23
93025919,175004106,7/31/2017,20,18
58646190,175347139,7/31/2017,20,32
93090389,175002464,7/31/2017,20,61.5
95909515,1000173995,11/30/2017,16,47
42752309,1000071759,11/30/2017,16,46.89
97081863,1000049118,11/30/2017,16,25.7
11259991,1000013642,11/30/2017,16,21.545
95895243,1001568046,6/30/2018,9,9
98319656,1001668569,6/30/2018,9,46.04
56577000,1001693333,6/30/2018,9,20
97606583,1001705486,6/30/2018,9,50
58428112,1001627618,6/30/2018,9,11
1158739,1004273116,12/31/2018,3,72.57
94903669,177527477,9/30/2017,18,-2.22E-16
93949492,177544665,9/30/2017,18,49
31174840,178772426,9/30/2017,18,55.93
91552710,177598620,9/30/2017,18,22.5
93950585,1002596139,10/31/2018,5,12
58666503,1002659905,10/31/2018,5,18
94654839,1002491749,10/31/2018,5,8
98927309,1002302066,9/30/2018,6,18
5682538,1002454415,9/30/2018,6,56.91
98252549,1002279498,9/30/2018,6,15
51418095,1005312375,2/28/2019,1,9
96645611,1005531768,2/28/2019,1,11
96730791,1000920641,3/31/2018,12,62
81719085,1000903386,3/31/2018,12,7.11E-15
96425210,1000984151,3/31/2018,12,22
60322652,1001002715,3/31/2018,12,50.225
43031110,1000973749,3/31/2018,12,12
38791882,187579736,3/31/2018,12,16.25
79916119,1000807131,2/28/2018,13,113.295
96694701,1000800288,2/28/2018,13,60
94929166,1000679287,2/28/2018,13,9
43049436,179202742,10/31/2017,17,9
93480581,1001350049,5/31/2018,10,11
68820008,1001545244,5/31/2018,10,28.155
45755085,1000685749,2/28/2018,13,57
51625581,1000857300,2/28/2018,13,13
76721711,1000182278,11/30/2017,16,19
64503975,1000065332,11/30/2017,16,11
3374567,1001905039,7/31/2018,8,8.88E-16
98698850,1001797146,7/31/2018,8,14
98923316,1001842222,7/31/2018,8,18
50546028,1001925789,7/31/2018,8,28.2
97359129,1006281583,3/31/2019,0,51.615
64307128,1001225742,4/30/2018,11,10
93094309,188843974,4/30/2018,11,20
99548331,1001308037,4/30/2018,11,99.655
97319715,1001336072,5/31/2018,10,28
98236910,1001374953,5/31/2018,10,10
93981648,1001362381,5/31/2018,10,8
85250521,190944393,5/31/2018,10,25
93516587,1002596122,10/31/2018,5,10
49761950,1002541071,10/31/2018,5,18
96231993,1000900057,3/31/2018,12,19
74688947,1000133666,11/30/2017,16,15
94188920,1000026478,11/30/2017,16,49
97631693,1006289459,3/31/2019,0,12
74954970,1003407316,11/30/2018,4,11
100064632,1003197866,11/30/2018,4,18
2589230,1004578560,1/31/2019,2,62.63
92858958,1000810409,2/28/2018,13,10
93713630,1000793898,2/28/2018,13,10
91997677,1000779756,2/28/2018,13,10
96874983,1004037873,12/31/2018,3,11
75293857,1003989868,12/31/2018,3,32
30764002,1006098625,3/31/2019,0,18
96997473,1001434333,5/31/2018,10,16
92923483,1001475103,5/31/2018,10,199.87
65412801,1001543245,5/31/2018,10,16
98059294,1001491781,5/31/2018,10,20
96997618,1001387121,5/31/2018,10,9
85394191,176412410,8/31/2017,19,25
97199916,1002305961,9/30/2018,6,10
98888304,1002472036,9/30/2018,6,11
48434577,1005857274,3/31/2019,0,250
92833111,1001256275,4/30/2018,11,20
98165630,1001219849,4/30/2018,11,25.61
96658940,1001135806,4/30/2018,11,17.2
94310051,1002557221,10/31/2018,5,9
99322018,1002696735,10/31/2018,5,10
96162442,1000564512,1/31/2018,14,29
2661470,1000344918,12/31/2017,15,3.55E-15
81713344,1000385039,12/31/2017,15,36.93
84982585,1000355425,12/31/2017,15,2.905
97671204,1000261771,12/31/2017,15,51.94
94826249,1000353794,12/31/2017,15,11.345
94000232,1000292323,12/31/2017,15,27.645
96294413,1000349709,12/31/2017,15,47
67876110,1003165603,11/30/2018,4,70.505
99497141,1003431239,11/30/2018,4,15
99155710,1003285826,11/30/2018,4,11
98659649,1001889298,7/31/2018,8,18
98979073,1001958939,7/31/2018,8,31.97
98211766,1001964973,7/31/2018,8,16
45663695,1001914154,7/31/2018,8,7.11E-15
99082391,1001000725,3/31/2018,12,77.225
65706584,1004257786,12/31/2018,3,11
93880832,1000216909,11/30/2017,16,8
92513827,180315446,11/30/2017,16,20
64018933,1000030485,11/30/2017,16,10
67997156,1004806844,1/31/2019,2,32.895
50562400,1004739932,1/31/2019,2,146.685
68672329,1004812427,1/31/2019,2,9
42202498,1001809102,7/31/2018,8,10
93778119,1002009905,7/31/2018,8,10
97730180,1001817532,7/31/2018,8,33.58
97973944,1001823644,7/31/2018,8,12
100085519,1001807500,7/31/2018,8,97.4
18649970,176780643,8/31/2017,19,16
83108397,166785829,1/31/2017,26,58.005
90011375,166661121,1/31/2017,26,91.28
65159019,1005881945,3/31/2019,0,71.685
92052915,168082351,2/28/2017,25,32.75
79983182,1002638293,10/31/2018,5,138.085
96211921,1002553208,10/31/2018,5,11
22824777,1002553372,10/31/2018,5,18
100277184,1002420968,9/30/2018,6,26
95672709,197436414,9/30/2018,6,39
79920755,1002379310,9/30/2018,6,3.165
92856160,1000386444,12/31/2017,15,8
7059735,1002182713,8/31/2018,7,114.085
99049764,1002161411,8/31/2018,7,15
95988750,1002085460,8/31/2018,7,10
93492674,1000455849,1/31/2018,14,19
52048652,1002328755,9/30/2018,6,14
93558363,1000529515,1/31/2018,14,11
96223110,1000445712,1/31/2018,14,61.5
97461763,1001047705,3/31/2018,12,26.355
93252924,1003547357,11/30/2018,4,70.835
99649950,1005063196,1/31/2019,2,15
21699902,1001368301,5/31/2018,10,-1.78E-15
58162021,1001537117,5/31/2018,10,48.8
14351481,1005212753,2/28/2019,1,0.5
100151980,1005699266,2/28/2019,1,18
99584712,1005566561,2/28/2019,1,10.8
98699362,1002569764,10/31/2018,5,68
96963803,1002567619,10/31/2018,5,14
69914217,1002604967,10/31/2018,5,6.2
10779553,1001978925,7/31/2018,8,1.67E-15
75715600,1001787120,7/31/2018,8,11
61000887,1001803500,7/31/2018,8,12.905
54627035,1001987435,7/31/2018,8,10
97709414,1001864612,7/31/2018,8,23.58
59667977,179157979,10/31/2017,17,49
51455808,181551761,10/31/2017,17,20.25
64271031,179203313,10/31/2017,17,19
74760427,179060697,10/31/2017,17,49
61143704,1001138010,4/30/2018,11,57
47989051,1001197201,4/30/2018,11,16.2
59952600,1001229698,4/30/2018,11,19
72159170,1001256904,4/30/2018,11,8
99660234,1002022185,8/31/2018,7,15
95567069,1002148897,8/31/2018,7,10
96915778,1000206779,11/30/2017,16,50.4
18759506,1000190227,11/30/2017,16,20
46427223,1000085969,11/30/2017,16,109.365
93492522,1000781776,2/28/2018,13,10
37825021,185857097,2/28/2018,13,19.25
94578916,1000843110,2/28/2018,13,12.5
68521650,1000701661,2/28/2018,13,-3.55E-15
